Instrument:,H2S-240708934,,,,
"3/4/2026, 6:45:14 PM",3.613,62.4,100,0,2026-03-04T23:45:14.000Z
"3/4/2026, 6:48:14 PM",3.612,62.4,100,0,2026-03-04T23:48:14.000Z
"3/4/2026, 6:51:14 PM",3.612,62.4,100,0,2026-03-04T23:51:14.000Z
"3/4/2026, 6:54:14 PM",3.612,62.4,100,0,2026-03-04T23:54:14.000Z
"3/4/2026, 6:57:14 PM",3.612,62.4,100,0,2026-03-04T23:57:14.000Z
"3/4/2026, 7:00:14 PM",3.612,62.2,100,0,2026-03-05T00:00:14.000Z
"3/4/2026, 7:03:14 PM",3.612,62.2,100,0,2026-03-05T00:03:14.000Z
"3/4/2026, 7:06:14 PM",3.612,62.2,100,0,2026-03-05T00:06:14.000Z
"3/4/2026, 7:09:14 PM",3.612,62.2,100,0,2026-03-05T00:09:14.000Z
"3/4/2026, 7:12:14 PM",3.612,62.2,100,0,2026-03-05T00:12:14.000Z
"3/4/2026, 7:15:14 PM",3.612,62.2,100,0,2026-03-05T00:15:14.000Z
"3/4/2026, 7:18:14 PM",3.612,62.2,100,0,2026-03-05T00:18:14.000Z
"3/4/2026, 7:21:14 PM",3.612,62.2,100,0,2026-03-05T00:21:14.000Z
"3/4/2026, 7:24:14 PM",3.612,62.2,100,0,2026-03-05T00:24:14.000Z
"3/4/2026, 7:27:14 PM",3.612,62.2,100,0,2026-03-05T00:27:14.000Z
"3/4/2026, 7:30:14 PM",3.612,62.2,100,0,2026-03-05T00:30:14.000Z
"3/4/2026, 7:33:14 PM",3.612,62.2,100,0,2026-03-05T00:33:14.000Z
"3/4/2026, 7:36:14 PM",3.612,62.2,100,0,2026-03-05T00:36:14.000Z
"3/4/2026, 7:39:14 PM",3.612,62.2,100,0,2026-03-05T00:39:14.000Z
"3/4/2026, 7:42:14 PM",3.612,62.2,100,0,2026-03-05T00:42:14.000Z
"3/4/2026, 7:45:14 PM",3.612,62.2,100,0,2026-03-05T00:45:14.000Z
"3/4/2026, 7:48:14 PM",3.612,62.2,100,0,2026-03-05T00:48:14.000Z
"3/4/2026, 7:51:14 PM",3.612,62.1,100,0,2026-03-05T00:51:14.000Z
"3/4/2026, 7:54:14 PM",3.612,62.1,100,0,2026-03-05T00:54:14.000Z
"3/4/2026, 7:57:14 PM",3.612,62.1,100,0,2026-03-05T00:57:14.000Z
"3/4/2026, 8:00:14 PM",3.612,62.1,100,0,2026-03-05T01:00:14.000Z
"3/4/2026, 8:03:14 PM",3.612,62.1,100,0,2026-03-05T01:03:14.000Z
"3/4/2026, 8:06:14 PM",3.612,62.1,100,0,2026-03-05T01:06:14.000Z
"3/4/2026, 8:09:14 PM",3.612,62.1,100,0,2026-03-05T01:09:14.000Z
"3/4/2026, 8:12:14 PM",3.612,62.1,100,0,2026-03-05T01:12:14.000Z
"3/4/2026, 8:15:14 PM",3.612,62.1,100,0,2026-03-05T01:15:14.000Z
"3/4/2026, 8:18:14 PM",3.612,62.1,100,0,2026-03-05T01:18:14.000Z
"3/4/2026, 8:21:14 PM",3.612,62.1,100,0,2026-03-05T01:21:14.000Z
"3/4/2026, 8:24:14 PM",3.612,61.9,100,0,2026-03-05T01:24:14.000Z
"3/4/2026, 8:27:14 PM",3.612,61.9,100,0,2026-03-05T01:27:14.000Z
"3/4/2026, 8:30:14 PM",3.612,61.9,100,0,2026-03-05T01:30:14.000Z
"3/4/2026, 8:33:14 PM",3.612,61.7,100,0,2026-03-05T01:33:14.000Z
"3/4/2026, 8:36:14 PM",3.612,61.7,100,0,2026-03-05T01:36:14.000Z
"3/4/2026, 8:39:14 PM",3.612,61.7,100,0,2026-03-05T01:39:14.000Z
"3/4/2026, 8:42:14 PM",3.612,61.5,100,0,2026-03-05T01:42:14.000Z
"3/4/2026, 8:45:14 PM",3.612,61.5,100,0,2026-03-05T01:45:14.000Z
"3/4/2026, 8:48:14 PM",3.612,61.5,100,0,2026-03-05T01:48:14.000Z
"3/4/2026, 8:51:14 PM",3.612,61.3,100,0,2026-03-05T01:51:14.000Z
"3/4/2026, 8:54:14 PM",3.612,61.3,100,0,2026-03-05T01:54:14.000Z
"3/4/2026, 8:57:14 PM",3.612,61.3,100,0,2026-03-05T01:57:14.000Z
"3/4/2026, 9:00:14 PM",3.611,61.3,100,0,2026-03-05T02:00:14.000Z
"3/4/2026, 9:03:14 PM",3.612,61.3,100,0,2026-03-05T02:03:14.000Z
"3/4/2026, 9:06:14 PM",3.611,61.3,100,0,2026-03-05T02:06:14.000Z
"3/4/2026, 9:09:14 PM",3.611,61.3,100,0,2026-03-05T02:09:14.000Z
"3/4/2026, 9:12:14 PM",3.611,61.3,100,0,2026-03-05T02:12:14.000Z
"3/4/2026, 9:15:14 PM",3.611,61.3,100,0,2026-03-05T02:15:14.000Z
"3/4/2026, 9:18:14 PM",3.611,61.3,100,0,2026-03-05T02:18:14.000Z
"3/4/2026, 9:21:14 PM",3.612,61.3,100,0,2026-03-05T02:21:14.000Z
"3/4/2026, 9:24:14 PM",3.612,61.2,100,0,2026-03-05T02:24:14.000Z
"3/4/2026, 9:27:14 PM",3.611,61.2,100,0,2026-03-05T02:27:14.000Z
"3/4/2026, 9:30:14 PM",3.611,61.2,100,0,2026-03-05T02:30:14.000Z
"3/4/2026, 9:33:14 PM",3.612,61.2,100,0,2026-03-05T02:33:14.000Z
"3/4/2026, 9:36:14 PM",3.611,61.2,100,0,2026-03-05T02:36:14.000Z
"3/4/2026, 9:39:14 PM",3.611,61.2,100,0,2026-03-05T02:39:14.000Z
"3/4/2026, 9:42:14 PM",3.611,61.2,100,0,2026-03-05T02:42:14.000Z
"3/4/2026, 9:45:14 PM",3.612,61.2,100,0,2026-03-05T02:45:14.000Z
"3/4/2026, 9:48:14 PM",3.611,61.2,100,0,2026-03-05T02:48:14.000Z
"3/4/2026, 9:51:14 PM",3.611,61.2,100,0,2026-03-05T02:51:14.000Z
"3/4/2026, 9:54:14 PM",3.611,61,100,0,2026-03-05T02:54:14.000Z
"3/4/2026, 9:57:14 PM",3.611,61,100,0,2026-03-05T02:57:14.000Z
"3/4/2026, 10:00:14 PM",3.611,61,100,0,2026-03-05T03:00:14.000Z
"3/4/2026, 10:03:14 PM",3.611,61.2,100,0,2026-03-05T03:03:14.000Z
"3/4/2026, 10:06:14 PM",3.612,61.2,100,0,2026-03-05T03:06:14.000Z
"3/4/2026, 10:09:14 PM",3.611,61.2,100,0,2026-03-05T03:09:14.000Z
"3/4/2026, 10:12:14 PM",3.611,61.2,100,0,2026-03-05T03:12:14.000Z
"3/4/2026, 10:15:14 PM",3.611,61,100,0,2026-03-05T03:15:14.000Z
"3/4/2026, 10:18:14 PM",3.612,61,100,0,2026-03-05T03:18:14.000Z
"3/4/2026, 10:21:14 PM",3.611,61,100,0,2026-03-05T03:21:14.000Z
"3/4/2026, 10:24:14 PM",3.611,61,100,0,2026-03-05T03:24:14.000Z
"3/4/2026, 10:27:14 PM",3.611,61,100,0,2026-03-05T03:27:14.000Z
"3/4/2026, 10:30:14 PM",3.611,61,100,0,2026-03-05T03:30:14.000Z
"3/4/2026, 10:33:14 PM",3.611,61,100,0,2026-03-05T03:33:14.000Z
"3/4/2026, 10:36:14 PM",3.611,60.8,100,0,2026-03-05T03:36:14.000Z
"3/4/2026, 10:39:14 PM",3.611,60.8,100,0,2026-03-05T03:39:14.000Z
"3/4/2026, 10:42:14 PM",3.611,60.8,100,0,2026-03-05T03:42:14.000Z
"3/4/2026, 10:45:14 PM",3.611,60.8,100,0,2026-03-05T03:45:14.000Z
"3/4/2026, 10:48:14 PM",3.611,60.8,100,0,2026-03-05T03:48:14.000Z
"3/4/2026, 10:51:14 PM",3.611,60.8,100,0,2026-03-05T03:51:14.000Z
"3/4/2026, 10:54:14 PM",3.611,60.8,100,0,2026-03-05T03:54:14.000Z
"3/4/2026, 10:57:14 PM",3.611,60.8,100,0,2026-03-05T03:57:14.000Z
"3/4/2026, 11:00:14 PM",3.611,60.6,100,0,2026-03-05T04:00:14.000Z
"3/4/2026, 11:03:14 PM",3.611,60.6,100,0,2026-03-05T04:03:14.000Z
"3/4/2026, 11:06:14 PM",3.611,60.6,100,0,2026-03-05T04:06:14.000Z
"3/4/2026, 11:09:14 PM",3.611,60.6,100,0,2026-03-05T04:09:14.000Z
"3/4/2026, 11:12:14 PM",3.611,60.6,100,0,2026-03-05T04:12:14.000Z
"3/4/2026, 11:15:14 PM",3.611,60.6,100,0,2026-03-05T04:15:14.000Z
"3/4/2026, 11:18:14 PM",3.611,60.6,100,0,2026-03-05T04:18:14.000Z
"3/4/2026, 11:21:14 PM",3.611,60.6,100,0,2026-03-05T04:21:14.000Z
"3/4/2026, 11:24:14 PM",3.611,60.4,100,0,2026-03-05T04:24:14.000Z
"3/4/2026, 11:27:14 PM",3.611,60.4,100,0,2026-03-05T04:27:14.000Z
"3/4/2026, 11:30:14 PM",3.611,60.4,100,0,2026-03-05T04:30:14.000Z
"3/4/2026, 11:33:14 PM",3.611,60.4,100,0,2026-03-05T04:33:14.000Z
"3/4/2026, 11:36:14 PM",3.611,60.4,100,0,2026-03-05T04:36:14.000Z
"3/4/2026, 11:39:14 PM",3.611,60.4,100,0,2026-03-05T04:39:14.000Z
"3/4/2026, 11:42:14 PM",3.611,60.6,100,0,2026-03-05T04:42:14.000Z
"3/4/2026, 11:45:14 PM",3.611,60.6,100,0,2026-03-05T04:45:14.000Z
"3/4/2026, 11:48:14 PM",3.611,60.6,100,0,2026-03-05T04:48:14.000Z
"3/4/2026, 11:51:14 PM",3.611,60.8,100,0,2026-03-05T04:51:14.000Z
"3/4/2026, 11:54:14 PM",3.611,60.8,100,0,2026-03-05T04:54:14.000Z
"3/4/2026, 11:57:14 PM",3.611,60.8,100,0,2026-03-05T04:57:14.000Z
"3/5/2026, 12:00:14 AM",3.611,61,100,0,2026-03-05T05:00:14.000Z
"3/5/2026, 12:03:14 AM",3.611,61,100,0,2026-03-05T05:03:14.000Z
"3/5/2026, 12:06:14 AM",3.611,61,100,0,2026-03-05T05:06:14.000Z
"3/5/2026, 12:09:14 AM",3.611,61,100,0,2026-03-05T05:09:14.000Z
"3/5/2026, 12:12:14 AM",3.611,61,100,0,2026-03-05T05:12:14.000Z
"3/5/2026, 12:15:14 AM",3.611,61,100,0,2026-03-05T05:15:14.000Z
"3/5/2026, 12:18:14 AM",3.611,61.2,100,0,2026-03-05T05:18:14.000Z
"3/5/2026, 12:21:14 AM",3.611,61.2,100,0,2026-03-05T05:21:14.000Z
"3/5/2026, 12:24:14 AM",3.611,61.3,100,0,2026-03-05T05:24:14.000Z
"3/5/2026, 12:27:14 AM",3.611,61.5,100,0,2026-03-05T05:27:14.000Z
"3/5/2026, 12:30:14 AM",3.611,61.7,100,0,2026-03-05T05:30:14.000Z
"3/5/2026, 12:33:14 AM",3.611,61.7,100,0,2026-03-05T05:33:14.000Z
"3/5/2026, 12:36:14 AM",3.611,61.7,100,0,2026-03-05T05:36:14.000Z
"3/5/2026, 12:39:14 AM",3.611,61.9,100,0,2026-03-05T05:39:14.000Z
"3/5/2026, 12:42:14 AM",3.611,61.9,100,0,2026-03-05T05:42:14.000Z
"3/5/2026, 12:45:14 AM",3.611,61.9,100,0,2026-03-05T05:45:14.000Z
"3/5/2026, 12:48:14 AM",3.611,62.1,100,0,2026-03-05T05:48:14.000Z
"3/5/2026, 12:51:14 AM",3.611,62.2,100,0,2026-03-05T05:51:14.000Z
"3/5/2026, 12:54:14 AM",3.611,62.2,100,0,2026-03-05T05:54:14.000Z
"3/5/2026, 12:57:14 AM",3.611,62.2,100,0,2026-03-05T05:57:14.000Z
"3/5/2026, 1:00:14 AM",3.612,62.4,100,0,2026-03-05T06:00:14.000Z
"3/5/2026, 1:03:14 AM",3.612,62.4,100,0,2026-03-05T06:03:14.000Z
"3/5/2026, 1:06:14 AM",3.612,62.4,100,0,2026-03-05T06:06:14.000Z
"3/5/2026, 1:09:14 AM",3.611,62.4,100,0,2026-03-05T06:09:14.000Z
"3/5/2026, 1:12:14 AM",3.612,62.4,100,0,2026-03-05T06:12:14.000Z
"3/5/2026, 1:15:14 AM",3.612,62.4,100,0,2026-03-05T06:15:14.000Z
"3/5/2026, 1:18:14 AM",3.612,62.4,100,0,2026-03-05T06:18:14.000Z
"3/5/2026, 1:21:14 AM",3.612,62.4,100,0,2026-03-05T06:21:14.000Z
"3/5/2026, 1:24:14 AM",3.612,62.4,100,0,2026-03-05T06:24:14.000Z
"3/5/2026, 1:27:14 AM",3.612,62.4,100,0,2026-03-05T06:27:14.000Z
"3/5/2026, 1:30:14 AM",3.612,62.4,100,0,2026-03-05T06:30:14.000Z
"3/5/2026, 1:33:14 AM",3.612,62.4,100,0,2026-03-05T06:33:14.000Z
"3/5/2026, 1:36:14 AM",3.612,62.4,100,0,2026-03-05T06:36:14.000Z
"3/5/2026, 1:39:14 AM",3.612,62.4,100,0,2026-03-05T06:39:14.000Z
"3/5/2026, 1:42:14 AM",3.612,62.4,100,0,2026-03-05T06:42:14.000Z
"3/5/2026, 1:45:14 AM",3.612,62.4,100,0,2026-03-05T06:45:14.000Z
"3/5/2026, 1:48:14 AM",3.611,62.4,100,0,2026-03-05T06:48:14.000Z
"3/5/2026, 1:51:14 AM",3.612,62.4,100,0,2026-03-05T06:51:14.000Z
"3/5/2026, 1:54:14 AM",3.612,62.4,100,0,2026-03-05T06:54:14.000Z
"3/5/2026, 1:57:14 AM",3.612,62.2,100,0,2026-03-05T06:57:14.000Z
"3/5/2026, 2:00:14 AM",3.612,62.4,100,0,2026-03-05T07:00:14.000Z
"3/5/2026, 2:03:14 AM",3.612,62.2,100,0,2026-03-05T07:03:14.000Z
"3/5/2026, 2:06:14 AM",3.612,62.2,100,0,2026-03-05T07:06:14.000Z
"3/5/2026, 2:09:14 AM",3.612,62.2,100,0,2026-03-05T07:09:14.000Z
"3/5/2026, 2:12:14 AM",3.612,62.2,100,0,2026-03-05T07:12:14.000Z
"3/5/2026, 2:15:14 AM",3.612,62.2,100,0,2026-03-05T07:15:14.000Z
"3/5/2026, 2:18:14 AM",3.612,62.2,100,0,2026-03-05T07:18:14.000Z
"3/5/2026, 2:21:14 AM",3.612,62.1,100,0,2026-03-05T07:21:14.000Z
"3/5/2026, 2:24:14 AM",3.612,62.1,100,0,2026-03-05T07:24:14.000Z
"3/5/2026, 2:27:14 AM",3.612,62.1,100,0,2026-03-05T07:27:14.000Z
"3/5/2026, 2:30:14 AM",3.612,62.1,100,0,2026-03-05T07:30:14.000Z
"3/5/2026, 2:33:14 AM",3.612,61.9,100,0,2026-03-05T07:33:14.000Z
"3/5/2026, 2:36:14 AM",3.612,62.1,100,0,2026-03-05T07:36:14.000Z
"3/5/2026, 2:39:14 AM",3.611,62.1,100,0,2026-03-05T07:39:14.000Z
"3/5/2026, 2:42:14 AM",3.612,62.1,100,0,2026-03-05T07:42:14.000Z
"3/5/2026, 2:45:14 AM",3.612,62.1,100,0,2026-03-05T07:45:14.000Z
"3/5/2026, 2:48:14 AM",3.612,62.1,100,0,2026-03-05T07:48:14.000Z
"3/5/2026, 2:51:14 AM",3.612,62.1,100,0,2026-03-05T07:51:14.000Z
"3/5/2026, 2:54:14 AM",3.612,62.2,100,0,2026-03-05T07:54:14.000Z
"3/5/2026, 2:57:14 AM",3.612,62.2,100,0,2026-03-05T07:57:14.000Z
"3/5/2026, 3:00:14 AM",3.611,62.2,100,0,2026-03-05T08:00:14.000Z
"3/5/2026, 3:03:14 AM",3.612,62.2,100,0,2026-03-05T08:03:14.000Z
"3/5/2026, 3:06:14 AM",3.612,62.2,100,0,2026-03-05T08:06:14.000Z
"3/5/2026, 3:09:14 AM",3.611,62.1,100,0,2026-03-05T08:09:14.000Z
"3/5/2026, 3:12:14 AM",3.612,62.2,100,0,2026-03-05T08:12:14.000Z
"3/5/2026, 3:15:14 AM",3.612,62.1,100,0,2026-03-05T08:15:14.000Z
"3/5/2026, 3:18:14 AM",3.612,62.2,100,0,2026-03-05T08:18:14.000Z
"3/5/2026, 3:21:14 AM",3.612,62.2,100,0,2026-03-05T08:21:14.000Z
"3/5/2026, 3:24:14 AM",3.612,62.2,100,0,2026-03-05T08:24:14.000Z
"3/5/2026, 3:27:14 AM",3.612,62.1,100,0,2026-03-05T08:27:14.000Z
"3/5/2026, 3:30:14 AM",3.612,62.1,100,0,2026-03-05T08:30:14.000Z
"3/5/2026, 3:33:14 AM",3.612,62.1,100,0,2026-03-05T08:33:14.000Z
"3/5/2026, 3:36:14 AM",3.612,62.1,100,0,2026-03-05T08:36:14.000Z
"3/5/2026, 3:39:14 AM",3.612,62.1,100,0,2026-03-05T08:39:14.000Z
"3/5/2026, 3:42:14 AM",3.612,62.1,100,0,2026-03-05T08:42:14.000Z
"3/5/2026, 3:45:14 AM",3.612,62.1,100,0,2026-03-05T08:45:14.000Z
"3/5/2026, 3:48:14 AM",3.612,62.1,100,0,2026-03-05T08:48:14.000Z
"3/5/2026, 3:51:14 AM",3.612,62.2,100,0,2026-03-05T08:51:14.000Z
"3/5/2026, 3:54:14 AM",3.612,62.2,100,0,2026-03-05T08:54:14.000Z
"3/5/2026, 3:57:14 AM",3.611,62.2,100,0,2026-03-05T08:57:14.000Z
"3/5/2026, 4:00:14 AM",3.612,62.2,100,0,2026-03-05T09:00:14.000Z
"3/5/2026, 4:03:14 AM",3.611,62.2,100,0,2026-03-05T09:03:14.000Z
"3/5/2026, 4:06:14 AM",3.612,62.2,100,0,2026-03-05T09:06:14.000Z
"3/5/2026, 4:09:14 AM",3.612,62.2,100,0,2026-03-05T09:09:14.000Z
"3/5/2026, 4:12:14 AM",3.612,62.2,100,0,2026-03-05T09:12:14.000Z
"3/5/2026, 4:15:14 AM",3.612,62.2,100,0,2026-03-05T09:15:14.000Z
"3/5/2026, 4:18:14 AM",3.612,62.2,100,0,2026-03-05T09:18:14.000Z
"3/5/2026, 4:21:14 AM",3.612,62.2,100,0,2026-03-05T09:21:14.000Z
"3/5/2026, 4:24:14 AM",3.612,62.2,100,0,2026-03-05T09:24:14.000Z
"3/5/2026, 4:27:14 AM",3.612,62.4,100,0,2026-03-05T09:27:14.000Z
"3/5/2026, 4:30:14 AM",3.612,62.4,100,0,2026-03-05T09:30:14.000Z
"3/5/2026, 4:33:14 AM",3.612,62.4,100,0,2026-03-05T09:33:14.000Z
"3/5/2026, 4:36:14 AM",3.612,62.4,100,0,2026-03-05T09:36:14.000Z
"3/5/2026, 4:39:14 AM",3.612,62.4,100,0,2026-03-05T09:39:14.000Z
"3/5/2026, 4:42:14 AM",3.612,62.4,100,0,2026-03-05T09:42:14.000Z
"3/5/2026, 4:45:14 AM",3.612,62.4,100,0,2026-03-05T09:45:14.000Z
"3/5/2026, 4:48:14 AM",3.612,62.4,100,0,2026-03-05T09:48:14.000Z
"3/5/2026, 4:51:14 AM",3.612,62.4,100,0,2026-03-05T09:51:14.000Z
"3/5/2026, 4:54:14 AM",3.612,62.4,100,0,2026-03-05T09:54:14.000Z
"3/5/2026, 4:57:14 AM",3.612,62.4,100,0,2026-03-05T09:57:14.000Z
"3/5/2026, 5:00:14 AM",3.612,62.4,100,0,2026-03-05T10:00:14.000Z
"3/5/2026, 5:03:14 AM",3.612,62.4,100,0,2026-03-05T10:03:14.000Z
"3/5/2026, 5:06:14 AM",3.612,62.6,100,0,2026-03-05T10:06:14.000Z
"3/5/2026, 5:09:14 AM",3.612,62.6,100,0,2026-03-05T10:09:14.000Z
"3/5/2026, 5:12:14 AM",3.612,62.6,100,0,2026-03-05T10:12:14.000Z
"3/5/2026, 5:15:14 AM",3.612,62.6,100,0,2026-03-05T10:15:14.000Z
"3/5/2026, 5:18:14 AM",3.612,62.6,100,0,2026-03-05T10:18:14.000Z
"3/5/2026, 5:21:14 AM",3.612,62.8,100,0,2026-03-05T10:21:14.000Z
"3/5/2026, 5:24:14 AM",3.612,62.8,100,0,2026-03-05T10:24:14.000Z
"3/5/2026, 5:27:14 AM",3.612,62.8,100,0,2026-03-05T10:27:14.000Z
"3/5/2026, 5:30:14 AM",3.612,63,100,0,2026-03-05T10:30:14.000Z
"3/5/2026, 5:33:14 AM",3.612,63,100,0,2026-03-05T10:33:14.000Z
"3/5/2026, 5:36:14 AM",3.612,63,100,0,2026-03-05T10:36:14.000Z
"3/5/2026, 5:39:14 AM",3.612,63,100,0,2026-03-05T10:39:14.000Z
"3/5/2026, 5:42:14 AM",3.612,63.1,100,0,2026-03-05T10:42:14.000Z
"3/5/2026, 5:45:14 AM",3.612,63.1,100,0,2026-03-05T10:45:14.000Z
"3/5/2026, 5:48:14 AM",3.612,63.1,100,0,2026-03-05T10:48:14.000Z
"3/5/2026, 5:51:14 AM",3.612,63.1,100,0,2026-03-05T10:51:14.000Z
"3/5/2026, 5:54:14 AM",3.612,63.1,100,0,2026-03-05T10:54:14.000Z
"3/5/2026, 5:57:14 AM",3.612,63.1,100,0,2026-03-05T10:57:14.000Z
"3/5/2026, 6:00:14 AM",3.612,63.1,100,0,2026-03-05T11:00:14.000Z
"3/5/2026, 6:03:14 AM",3.612,63,100,0,2026-03-05T11:03:14.000Z
"3/5/2026, 6:06:14 AM",3.612,63,100,0,2026-03-05T11:06:14.000Z
"3/5/2026, 6:09:14 AM",3.612,63,100,0,2026-03-05T11:09:14.000Z
"3/5/2026, 6:12:14 AM",3.612,63,100,0,2026-03-05T11:12:14.000Z
"3/5/2026, 6:15:14 AM",3.612,63,100,0,2026-03-05T11:15:14.000Z
"3/5/2026, 6:18:14 AM",3.612,63,100,0,2026-03-05T11:18:14.000Z
"3/5/2026, 6:21:14 AM",3.612,63,100,0,2026-03-05T11:21:14.000Z
"3/5/2026, 6:24:14 AM",3.612,63,100,0,2026-03-05T11:24:14.000Z
"3/5/2026, 6:27:14 AM",3.612,63,100,0,2026-03-05T11:27:14.000Z
"3/5/2026, 6:30:14 AM",3.612,63,100,0,2026-03-05T11:30:14.000Z
"3/5/2026, 6:33:14 AM",3.612,62.8,100,0,2026-03-05T11:33:14.000Z
"3/5/2026, 6:36:14 AM",3.612,62.8,100,0,2026-03-05T11:36:14.000Z
"3/5/2026, 6:39:14 AM",3.612,62.6,100,0,2026-03-05T11:39:14.000Z
"3/5/2026, 6:42:14 AM",3.612,62.6,100,0,2026-03-05T11:42:14.000Z
"3/5/2026, 6:45:14 AM",3.612,62.6,100,0,2026-03-05T11:45:14.000Z
"3/5/2026, 6:48:14 AM",3.612,62.8,100,0,2026-03-05T11:48:14.000Z
"3/5/2026, 6:51:14 AM",3.612,62.8,100,0,2026-03-05T11:51:14.000Z
"3/5/2026, 6:54:14 AM",3.612,62.6,100,0,2026-03-05T11:54:14.000Z
"3/5/2026, 6:57:14 AM",3.612,62.6,100,0,2026-03-05T11:57:14.000Z
"3/5/2026, 7:00:14 AM",3.612,62.6,100,0,2026-03-05T12:00:14.000Z
"3/5/2026, 7:03:14 AM",3.612,62.6,100,0,2026-03-05T12:03:14.000Z
"3/5/2026, 7:06:14 AM",3.612,62.6,100,0,2026-03-05T12:06:14.000Z
"3/5/2026, 7:09:14 AM",3.612,62.4,100,0,2026-03-05T12:09:14.000Z
"3/5/2026, 7:12:14 AM",3.612,62.6,100,0,2026-03-05T12:12:14.000Z
"3/5/2026, 7:15:14 AM",3.612,62.6,100,0,2026-03-05T12:15:14.000Z
"3/5/2026, 7:18:14 AM",3.612,62.6,100,0,2026-03-05T12:18:14.000Z
"3/5/2026, 7:21:14 AM",3.612,62.6,100,0,2026-03-05T12:21:14.000Z
"3/5/2026, 7:24:14 AM",3.612,62.6,100,0,2026-03-05T12:24:14.000Z
"3/5/2026, 7:27:14 AM",3.612,62.6,100,0,2026-03-05T12:27:14.000Z
"3/5/2026, 7:30:14 AM",3.612,62.6,100,0,2026-03-05T12:30:14.000Z
"3/5/2026, 7:33:14 AM",3.612,62.6,100,0,2026-03-05T12:33:14.000Z
"3/5/2026, 7:36:14 AM",3.612,62.6,100,0,2026-03-05T12:36:14.000Z
"3/5/2026, 7:39:14 AM",3.612,62.8,100,0,2026-03-05T12:39:14.000Z
"3/5/2026, 7:42:14 AM",3.612,62.8,100,0,2026-03-05T12:42:14.000Z
"3/5/2026, 7:45:14 AM",3.612,62.8,100,0,2026-03-05T12:45:14.000Z
"3/5/2026, 7:48:14 AM",3.612,62.8,100,0,2026-03-05T12:48:14.000Z
"3/5/2026, 7:51:14 AM",3.612,62.6,100,0,2026-03-05T12:51:14.000Z
"3/5/2026, 7:54:14 AM",3.612,62.6,100,0,2026-03-05T12:54:14.000Z
"3/5/2026, 7:57:14 AM",3.612,62.6,100,0,2026-03-05T12:57:14.000Z
"3/5/2026, 8:00:14 AM",3.612,62.6,100,0,2026-03-05T13:00:14.000Z
"3/5/2026, 8:03:14 AM",3.612,62.8,100,0,2026-03-05T13:03:14.000Z
"3/5/2026, 8:06:14 AM",3.612,62.8,100,0,2026-03-05T13:06:14.000Z
"3/5/2026, 8:09:14 AM",3.612,62.8,100,0,2026-03-05T13:09:14.000Z
"3/5/2026, 8:12:14 AM",3.612,62.8,100,0,2026-03-05T13:12:14.000Z
"3/5/2026, 8:15:14 AM",3.612,63,100,0,2026-03-05T13:15:14.000Z
"3/5/2026, 8:18:14 AM",3.612,63,100,0,2026-03-05T13:18:14.000Z
"3/5/2026, 8:21:14 AM",3.612,63,100,0,2026-03-05T13:21:14.000Z
"3/5/2026, 8:24:14 AM",3.612,63,100,0,2026-03-05T13:24:14.000Z
"3/5/2026, 8:27:14 AM",3.612,63.1,100,0,2026-03-05T13:27:14.000Z
"3/5/2026, 8:30:14 AM",3.612,63.1,100,0,2026-03-05T13:30:14.000Z
"3/5/2026, 8:33:14 AM",3.613,63.3,100,0,2026-03-05T13:33:14.000Z
"3/5/2026, 8:36:14 AM",3.612,63.3,100,0,2026-03-05T13:36:14.000Z
"3/5/2026, 8:39:14 AM",3.612,63.3,100,0,2026-03-05T13:39:14.000Z
"3/5/2026, 8:42:14 AM",3.612,63.3,100,0,2026-03-05T13:42:14.000Z
"3/5/2026, 8:45:14 AM",3.612,63.5,100,0,2026-03-05T13:45:14.000Z
"3/5/2026, 8:48:14 AM",3.612,63.5,100,0,2026-03-05T13:48:14.000Z
"3/5/2026, 8:51:14 AM",3.612,63.5,100,0,2026-03-05T13:51:14.000Z
"3/5/2026, 8:54:14 AM",3.612,63.5,100,0,2026-03-05T13:54:14.000Z
"3/5/2026, 8:57:14 AM",3.612,63.5,100,0,2026-03-05T13:57:14.000Z
"3/5/2026, 9:00:14 AM",3.612,63.5,100,0,2026-03-05T14:00:14.000Z
"3/5/2026, 9:03:14 AM",3.612,63.5,100,0,2026-03-05T14:03:14.000Z
"3/5/2026, 9:06:14 AM",3.612,63.7,100,0,2026-03-05T14:06:14.000Z
"3/5/2026, 9:09:14 AM",3.613,63.7,100,0,2026-03-05T14:09:14.000Z
"3/5/2026, 9:12:14 AM",3.612,63.7,100,0,2026-03-05T14:12:14.000Z
"3/5/2026, 9:15:14 AM",3.613,63.7,100,0,2026-03-05T14:15:14.000Z
"3/5/2026, 9:18:14 AM",3.612,63.9,100,0,2026-03-05T14:18:14.000Z
"3/5/2026, 9:21:14 AM",3.612,63.9,100,0,2026-03-05T14:21:14.000Z
"3/5/2026, 9:24:14 AM",3.613,64,100,0,2026-03-05T14:24:14.000Z
"3/5/2026, 9:27:14 AM",3.612,64,100,0,2026-03-05T14:27:14.000Z
"3/5/2026, 9:30:14 AM",3.612,64,100,0,2026-03-05T14:30:14.000Z
"3/5/2026, 9:33:14 AM",3.613,64,100,0,2026-03-05T14:33:14.000Z
"3/5/2026, 9:36:14 AM",3.612,64.2,100,0,2026-03-05T14:36:14.000Z
"3/5/2026, 9:39:14 AM",3.612,64.2,100,0,2026-03-05T14:39:14.000Z
