Instrument:,NH3-211205141,,,,,,,,,,,,,
Name:,Biosolids Dewatering,,,,,,,,,,,,,"1)      HCL Stopped feeding on Thursday 8/27/2025. Then off Sept 4, Sept 11 and Sept 18. New delivery will be on Sept 25, 2025."
Time Zone Offset (Minutes):,-240,,,,,,,,,,,,,"2)      Ferric Tote received on Sept 10, but was left off for one (1) week."
Orignal File Name:,"C:\Users\phil.bennington\Documents\NH3-211205141_[8-27-2025, 8-19-51 AM --- 9-10-2025, 10-37-51 AM].acrudata",,,,,,,,,,,,,
Session ID:,24794,,,,,,,,,,,,,
Session 1st Title:,"NH3-211205141_[8-27-2025, 8-19-51 AM --- 9-10-2025, 10-37-51 AM]",,,,,,,,,,,,,Ferric Chloride 37.9% Strength and Spec. Grav. 1.404
Session Start:,"8/27/2025, 8:19:51 AM",,,,,,,,,,,,,                                 Totes 583 Lbs/day of 37.9% = 220.9 Lbs of 100% strength
Session End:,"9/10/2025, 10:37:51 AM",,,,,,,,,,,,,
,,,,,,,,,,,,,,MGD X 8.34 X mg/L = Lbs 100% strength
"8/27/2025, 7:28:51 PM",3.661,86.4,98.5,20,2025-08-27T23:28:51.000Z,,,,,,,,,
"8/27/2025, 7:31:51 PM",3.662,86.2,98.4,20,2025-08-27T23:31:51.000Z,,,,,,,,,
"8/27/2025, 7:34:51 PM",3.662,86,98.3,20,2025-08-27T23:34:51.000Z,,,,,,,,,
"8/27/2025, 7:37:51 PM",3.662,85.6,98.3,20,2025-08-27T23:37:51.000Z,,,,,,,,,
"8/27/2025, 7:40:51 PM",3.662,85.5,98.3,20,2025-08-27T23:40:51.000Z,,,,,,,,,
"8/27/2025, 7:43:51 PM",3.662,85.3,98.3,20,2025-08-27T23:43:51.000Z,,,,,,,,,
"8/27/2025, 7:46:51 PM",3.662,84.9,98.2,20,2025-08-27T23:46:51.000Z,,,,,,,,,
"8/27/2025, 7:49:51 PM",3.662,84.7,98.2,20,2025-08-27T23:49:51.000Z,,,,,,,,,
"8/27/2025, 7:52:51 PM",3.662,84.6,98.1,18,2025-08-27T23:52:51.000Z,,,,,,,,,
"8/27/2025, 7:55:51 PM",3.662,84.2,98.1,18,2025-08-27T23:55:51.000Z,,,,,,,,,
"8/27/2025, 7:58:51 PM",3.662,84,98.1,17,2025-08-27T23:58:51.000Z,,,,,,,,,
"8/27/2025, 8:01:51 PM",3.662,83.7,98,17,2025-08-28T00:01:51.000Z,,,,,,,,,
"8/27/2025, 8:04:51 PM",3.663,83.5,98,17,2025-08-28T00:04:51.000Z,,,,,,,,,
"8/27/2025, 8:07:51 PM",3.662,83.1,97.9,17,2025-08-28T00:07:51.000Z,,,,,,,,,
"8/27/2025, 8:10:51 PM",3.662,82.9,97.9,16,2025-08-28T00:10:51.000Z,,,,,,,,,
"8/27/2025, 8:13:51 PM",3.662,82.8,97.8,16,2025-08-28T00:13:51.000Z,,,,,,,,,
"8/27/2025, 8:16:51 PM",3.663,82.4,97.8,16,2025-08-28T00:16:51.000Z,,,,,,,,,
"8/27/2025, 8:19:51 PM",3.663,82.2,97.8,16,2025-08-28T00:19:51.000Z,,,,,,,,,
"8/27/2025, 8:22:51 PM",3.663,81.9,97.7,16,2025-08-28T00:22:51.000Z,,,,,,,,,
"8/27/2025, 8:25:51 PM",3.662,81.7,97.7,15,2025-08-28T00:25:51.000Z,,,,,,,,,
"8/27/2025, 8:28:51 PM",3.663,81.5,97.7,15,2025-08-28T00:28:51.000Z,,,,,,,,,
"8/27/2025, 8:31:51 PM",3.663,81.1,97.7,15,2025-08-28T00:31:51.000Z,,,,,,,,,
"8/27/2025, 8:34:51 PM",3.663,81,97.6,15,2025-08-28T00:34:51.000Z,,,,,,,,,
"8/27/2025, 8:37:51 PM",3.663,80.8,97.6,15,2025-08-28T00:37:51.000Z,,,,,,,,,
"8/27/2025, 8:40:51 PM",3.663,80.6,97.6,15,2025-08-28T00:40:51.000Z,,,,,,,,,
"8/27/2025, 8:43:51 PM",3.663,80.2,97.5,14,2025-08-28T00:43:51.000Z,,,,,,,,,
"8/27/2025, 8:46:51 PM",3.663,80.1,97.4,14,2025-08-28T00:46:51.000Z,,,,,,,,,
"8/27/2025, 8:49:51 PM",3.663,79.9,97.5,14,2025-08-28T00:49:51.000Z,,,,,,,,,
"8/27/2025, 8:52:51 PM",3.663,79.7,97.4,14,2025-08-28T00:52:51.000Z,,,,,,,,,
"8/27/2025, 8:55:51 PM",3.663,79.5,97.4,14,2025-08-28T00:55:51.000Z,,,,,,,,,
"8/27/2025, 8:58:51 PM",3.663,79.3,97.4,14,2025-08-28T00:58:51.000Z,,,,,,,,,
"8/27/2025, 9:01:51 PM",3.663,79.2,97.3,14,2025-08-28T01:01:51.000Z,,,,,,,,,
"8/27/2025, 9:04:51 PM",3.663,79,97.3,14,2025-08-28T01:04:51.000Z,,,,,,,,,
"8/27/2025, 9:07:51 PM",3.663,79,97.3,14,2025-08-28T01:07:51.000Z,,,,,,,,,
"8/27/2025, 9:10:51 PM",3.663,78.6,97.3,13,2025-08-28T01:10:51.000Z,,,,,,,,,
"8/27/2025, 9:13:51 PM",3.663,78.4,97.2,13,2025-08-28T01:13:51.000Z,,,,,,,,,
"8/27/2025, 9:16:51 PM",3.663,78.3,97.2,13,2025-08-28T01:16:51.000Z,,,,,,,,,
"8/27/2025, 9:19:51 PM",3.663,78.1,97.2,13,2025-08-28T01:19:51.000Z,,,,,,,,,
"8/27/2025, 9:22:51 PM",3.663,77.9,97.2,13,2025-08-28T01:22:51.000Z,,,,,,,,,
"8/27/2025, 9:25:51 PM",3.662,77.7,97.2,13,2025-08-28T01:25:51.000Z,,,,,,,,,
"8/27/2025, 9:28:51 PM",3.663,77.5,97.1,13,2025-08-28T01:28:51.000Z,,,,,,,,,
"8/27/2025, 9:31:51 PM",3.663,77.5,97.1,13,2025-08-28T01:31:51.000Z,,,,,,,,,
"8/27/2025, 9:34:51 PM",3.663,77.4,97.1,13,2025-08-28T01:34:51.000Z,,,,,,,,,
"8/27/2025, 9:37:51 PM",3.663,77.2,97.1,13,2025-08-28T01:37:51.000Z,,,,,,,,,
"8/27/2025, 9:40:51 PM",3.663,77,97,12,2025-08-28T01:40:51.000Z,,,,,,,,,
"8/27/2025, 9:43:51 PM",3.663,76.8,97,12,2025-08-28T01:43:51.000Z,,,,,,,,,
"8/27/2025, 9:46:51 PM",3.663,76.8,97,12,2025-08-28T01:46:51.000Z,,,,,,,,,
"8/27/2025, 9:49:51 PM",3.663,76.6,97,12,2025-08-28T01:49:51.000Z,,,,,,,,,
"8/27/2025, 9:52:51 PM",3.663,76.5,97,12,2025-08-28T01:52:51.000Z,,,,,,,,,
"8/27/2025, 9:55:51 PM",3.663,76.3,97,12,2025-08-28T01:55:51.000Z,,,,,,,,,
"8/27/2025, 9:58:51 PM",3.663,76.3,97,12,2025-08-28T01:58:51.000Z,,,,,,,,,
"8/27/2025, 10:01:51 PM",3.663,76.1,97,12,2025-08-28T02:01:51.000Z,,,,,,,,,
"8/27/2025, 10:04:51 PM",3.663,75.9,97,12,2025-08-28T02:04:51.000Z,,,,,,,,,
"8/27/2025, 10:07:51 PM",3.663,75.9,96.9,12,2025-08-28T02:07:51.000Z,,,,,,,,,
"8/27/2025, 10:10:51 PM",3.663,75.7,96.9,12,2025-08-28T02:10:51.000Z,,,,,,,,,
"8/27/2025, 10:13:51 PM",3.663,75.7,96.9,12,2025-08-28T02:13:51.000Z,,,,,,,,,
"8/27/2025, 10:16:51 PM",3.663,75.6,96.9,12,2025-08-28T02:16:51.000Z,,,,,,,,,
"8/27/2025, 10:19:51 PM",3.663,75.4,96.9,12,2025-08-28T02:19:51.000Z,,,,,,,,,
"8/27/2025, 10:22:51 PM",3.663,75.2,96.9,12,2025-08-28T02:22:51.000Z,,,,,,,,,
"8/27/2025, 10:25:51 PM",3.663,75.2,96.9,12,2025-08-28T02:25:51.000Z,,,,,,,,,
"8/27/2025, 10:28:51 PM",3.663,75,96.9,12,2025-08-28T02:28:51.000Z,,,,,,,,,
"8/27/2025, 10:31:51 PM",3.663,75,96.9,11,2025-08-28T02:31:51.000Z,,,,,,,,,
"8/27/2025, 10:34:51 PM",3.663,74.8,96.8,11,2025-08-28T02:34:51.000Z,,,,,,,,,
"8/27/2025, 10:37:51 PM",3.663,74.8,96.8,11,2025-08-28T02:37:51.000Z,,,,,,,,,
"8/27/2025, 10:40:51 PM",3.663,74.7,96.9,11,2025-08-28T02:40:51.000Z,,,,,,,,,
"8/27/2025, 10:43:51 PM",3.663,74.7,96.9,11,2025-08-28T02:43:51.000Z,,,,,,,,,
"8/27/2025, 10:46:51 PM",3.663,74.5,96.8,11,2025-08-28T02:46:51.000Z,,,,,,,,,
"8/27/2025, 10:49:51 PM",3.663,74.5,96.8,11,2025-08-28T02:49:51.000Z,,,,,,,,,
"8/27/2025, 10:52:51 PM",3.663,74.3,96.8,11,2025-08-28T02:52:51.000Z,,,,,,,,,
"8/27/2025, 10:55:51 PM",3.663,74.3,96.8,11,2025-08-28T02:55:51.000Z,,,,,,,,,
"8/27/2025, 10:58:51 PM",3.663,74.1,96.8,11,2025-08-28T02:58:51.000Z,,,,,,,,,
"8/27/2025, 11:01:51 PM",3.663,74.1,96.8,11,2025-08-28T03:01:51.000Z,,,,,,,,,
"8/27/2025, 11:04:51 PM",3.663,73.9,96.8,11,2025-08-28T03:04:51.000Z,,,,,,,,,
"8/27/2025, 11:07:51 PM",3.663,73.9,96.8,11,2025-08-28T03:07:51.000Z,,,,,,,,,
"8/27/2025, 11:10:51 PM",3.663,73.8,96.8,11,2025-08-28T03:10:51.000Z,,,,,,,,,
"8/27/2025, 11:13:51 PM",3.663,73.8,96.8,11,2025-08-28T03:13:51.000Z,,,,,,,,,
"8/27/2025, 11:16:51 PM",3.663,73.6,96.8,11,2025-08-28T03:16:51.000Z,,,,,,,,,
"8/27/2025, 11:19:51 PM",3.663,73.6,96.8,11,2025-08-28T03:19:51.000Z,,,,,,,,,
"8/27/2025, 11:22:51 PM",3.663,73.4,96.8,11,2025-08-28T03:22:51.000Z,,,,,,,,,
"8/27/2025, 11:25:51 PM",3.663,73.4,96.8,11,2025-08-28T03:25:51.000Z,,,,,,,,,
"8/27/2025, 11:28:51 PM",3.663,73.4,96.7,11,2025-08-28T03:28:51.000Z,,,,,,,,,
"8/27/2025, 11:31:51 PM",3.663,73.2,96.7,11,2025-08-28T03:31:51.000Z,,,,,,,,,
"8/27/2025, 11:34:51 PM",3.663,73.2,96.7,10,2025-08-28T03:34:51.000Z,,,,,,,,,
"8/27/2025, 11:37:51 PM",3.663,73.2,96.7,10,2025-08-28T03:37:51.000Z,,,,,,,,,
"8/27/2025, 11:40:51 PM",3.663,73,96.8,10,2025-08-28T03:40:51.000Z,,,,,,,,,
"8/27/2025, 11:43:51 PM",3.663,73,96.7,10,2025-08-28T03:43:51.000Z,,,,,,,,,
"8/27/2025, 11:46:51 PM",3.663,73,96.7,10,2025-08-28T03:46:51.000Z,,,,,,,,,
"8/27/2025, 11:49:51 PM",3.663,72.9,96.7,10,2025-08-28T03:49:51.000Z,,,,,,,,,
"8/27/2025, 11:52:51 PM",3.663,72.9,96.7,10,2025-08-28T03:52:51.000Z,,,,,,,,,
"8/27/2025, 11:55:51 PM",3.663,72.9,96.8,10,2025-08-28T03:55:51.000Z,,,,,,,,,
"8/27/2025, 11:58:51 PM",3.663,72.7,96.7,10,2025-08-28T03:58:51.000Z,,,,,,,,,
"8/28/2025, 12:01:51 AM",3.663,72.7,96.7,10,2025-08-28T04:01:51.000Z,,,,,,,,,
"8/28/2025, 12:04:51 AM",3.663,72.7,96.7,10,2025-08-28T04:04:51.000Z,,,,,,,,,
"8/28/2025, 12:07:51 AM",3.663,72.5,96.7,10,2025-08-28T04:07:51.000Z,,,,,,,,,
"8/28/2025, 12:10:51 AM",3.663,72.5,96.7,10,2025-08-28T04:10:51.000Z,,,,,,,,,
"8/28/2025, 12:13:51 AM",3.663,72.5,96.8,10,2025-08-28T04:13:51.000Z,,,,,,,,,
"8/28/2025, 12:16:51 AM",3.663,72.5,96.8,10,2025-08-28T04:16:51.000Z,,,,,,,,,
"8/28/2025, 12:19:51 AM",3.663,72.3,96.8,10,2025-08-28T04:19:51.000Z,,,,,,,,,
"8/28/2025, 12:22:51 AM",3.663,72.3,96.8,10,2025-08-28T04:22:51.000Z,,,,,,,,,
"8/28/2025, 12:25:51 AM",3.662,72.3,96.8,10,2025-08-28T04:25:51.000Z,,,,,,,,,
"8/28/2025, 12:28:51 AM",3.663,72.3,96.8,10,2025-08-28T04:28:51.000Z,,,,,,,,,
"8/28/2025, 12:31:51 AM",3.663,72.3,96.8,10,2025-08-28T04:31:51.000Z,,,,,,,,,
"8/28/2025, 12:34:51 AM",3.663,72.3,96.8,10,2025-08-28T04:34:51.000Z,,,,,,,,,
"8/28/2025, 12:37:51 AM",3.663,72.3,96.8,10,2025-08-28T04:37:51.000Z,,,,,,,,,
"8/28/2025, 12:40:51 AM",3.662,72.3,96.8,10,2025-08-28T04:40:51.000Z,,,,,,,,,
"8/28/2025, 12:43:51 AM",3.663,72.3,96.8,10,2025-08-28T04:43:51.000Z,,,,,,,,,
"8/28/2025, 12:46:51 AM",3.663,72.3,96.9,10,2025-08-28T04:46:51.000Z,,,,,,,,,
"8/28/2025, 12:49:51 AM",3.662,72.1,96.9,10,2025-08-28T04:49:51.000Z,,,,,,,,,
"8/28/2025, 12:52:51 AM",3.662,72.1,96.9,10,2025-08-28T04:52:51.000Z,,,,,,,,,
"8/28/2025, 12:55:51 AM",3.663,72.1,96.9,10,2025-08-28T04:55:51.000Z,,,,,,,,,
"8/28/2025, 12:58:51 AM",3.663,72.1,96.9,10,2025-08-28T04:58:51.000Z,,,,,,,,,
"8/28/2025, 1:01:51 AM",3.662,72.1,96.9,10,2025-08-28T05:01:51.000Z,,,,,,,,,
"8/28/2025, 1:04:51 AM",3.663,72.1,96.9,10,2025-08-28T05:04:51.000Z,,,,,,,,,
"8/28/2025, 1:07:51 AM",3.663,72.1,96.9,10,2025-08-28T05:07:51.000Z,,,,,,,,,
"8/28/2025, 1:10:51 AM",3.663,72.1,96.9,10,2025-08-28T05:10:51.000Z,,,,,,,,,
"8/28/2025, 1:13:51 AM",3.662,72,96.9,10,2025-08-28T05:13:51.000Z,,,,,,,,,
"8/28/2025, 1:16:51 AM",3.662,72,96.9,10,2025-08-28T05:16:51.000Z,,,,,,,,,
"8/28/2025, 1:19:51 AM",3.663,72,96.9,10,2025-08-28T05:19:51.000Z,,,,,,,,,
"8/28/2025, 1:22:51 AM",3.663,72,96.9,10,2025-08-28T05:22:51.000Z,,,,,,,,,
"8/28/2025, 1:25:51 AM",3.663,72,96.9,10,2025-08-28T05:25:51.000Z,,,,,,,,,
"8/28/2025, 1:28:51 AM",3.663,72,97,10,2025-08-28T05:28:51.000Z,,,,,,,,,
"8/28/2025, 1:31:51 AM",3.663,72,97,10,2025-08-28T05:31:51.000Z,,,,,,,,,
"8/28/2025, 1:34:51 AM",3.663,72,97,10,2025-08-28T05:34:51.000Z,,,,,,,,,
"8/28/2025, 1:37:51 AM",3.663,72,97,10,2025-08-28T05:37:51.000Z,,,,,,,,,
"8/28/2025, 1:40:51 AM",3.662,71.8,97,10,2025-08-28T05:40:51.000Z,,,,,,,,,
"8/28/2025, 1:43:51 AM",3.663,71.8,97,10,2025-08-28T05:43:51.000Z,,,,,,,,,
"8/28/2025, 1:46:51 AM",3.662,71.8,97,10,2025-08-28T05:46:51.000Z,,,,,,,,,
"8/28/2025, 1:49:51 AM",3.663,71.8,97,10,2025-08-28T05:49:51.000Z,,,,,,,,,
"8/28/2025, 1:52:51 AM",3.662,71.8,97,10,2025-08-28T05:52:51.000Z,,,,,,,,,
"8/28/2025, 1:55:51 AM",3.663,71.8,97,10,2025-08-28T05:55:51.000Z,,,,,,,,,
"8/28/2025, 1:58:51 AM",3.662,71.6,97,10,2025-08-28T05:58:51.000Z,,,,,,,,,
"8/28/2025, 2:01:51 AM",3.663,71.6,97,10,2025-08-28T06:01:51.000Z,,,,,,,,,
"8/28/2025, 2:04:51 AM",3.662,71.6,97,10,2025-08-28T06:04:51.000Z,,,,,,,,,
"8/28/2025, 2:07:51 AM",3.662,71.6,97,10,2025-08-28T06:07:51.000Z,,,,,,,,,
"8/28/2025, 2:10:51 AM",3.663,71.6,97,10,2025-08-28T06:10:51.000Z,,,,,,,,,
"8/28/2025, 2:13:51 AM",3.662,71.4,97,10,2025-08-28T06:13:51.000Z,,,,,,,,,
"8/28/2025, 2:16:51 AM",3.662,71.4,97,10,2025-08-28T06:16:51.000Z,,,,,,,,,
"8/28/2025, 2:19:51 AM",3.662,71.4,97,10,2025-08-28T06:19:51.000Z,,,,,,,,,
"8/28/2025, 2:22:51 AM",3.662,71.4,97,10,2025-08-28T06:22:51.000Z,,,,,,,,,
"8/28/2025, 2:25:51 AM",3.663,71.4,97,10,2025-08-28T06:25:51.000Z,,,,,,,,,
"8/28/2025, 2:28:51 AM",3.662,71.4,97,10,2025-08-28T06:28:51.000Z,,,,,,,,,
"8/28/2025, 2:31:51 AM",3.662,71.2,97,10,2025-08-28T06:31:51.000Z,,,,,,,,,
"8/28/2025, 2:34:51 AM",3.662,71.2,97.1,10,2025-08-28T06:34:51.000Z,,,,,,,,,
"8/28/2025, 2:37:51 AM",3.662,71.2,97.1,10,2025-08-28T06:37:51.000Z,,,,,,,,,
"8/28/2025, 2:40:51 AM",3.663,71.2,97.1,10,2025-08-28T06:40:51.000Z,,,,,,,,,
"8/28/2025, 2:43:51 AM",3.662,71.2,97.1,10,2025-08-28T06:43:51.000Z,,,,,,,,,
"8/28/2025, 2:46:51 AM",3.662,71.2,97,10,2025-08-28T06:46:51.000Z,,,,,,,,,
"8/28/2025, 2:49:51 AM",3.662,71.1,97.1,10,2025-08-28T06:49:51.000Z,,,,,,,,,
"8/28/2025, 2:52:51 AM",3.662,71.1,97.1,10,2025-08-28T06:52:51.000Z,,,,,,,,,
"8/28/2025, 2:55:51 AM",3.662,71.1,97.1,10,2025-08-28T06:55:51.000Z,,,,,,,,,
"8/28/2025, 2:58:51 AM",3.662,71.1,97.1,10,2025-08-28T06:58:51.000Z,,,,,,,,,
"8/28/2025, 3:01:51 AM",3.662,71.1,97.1,10,2025-08-28T07:01:51.000Z,,,,,,,,,
"8/28/2025, 3:04:51 AM",3.662,71.1,97.1,10,2025-08-28T07:04:51.000Z,,,,,,,,,
"8/28/2025, 3:07:51 AM",3.662,71.1,97.1,10,2025-08-28T07:07:51.000Z,,,,,,,,,
"8/28/2025, 3:10:51 AM",3.662,70.9,97.1,10,2025-08-28T07:10:51.000Z,,,,,,,,,
"8/28/2025, 3:13:51 AM",3.662,70.9,97.1,10,2025-08-28T07:13:51.000Z,,,,,,,,,
"8/28/2025, 3:16:51 AM",3.662,70.9,97.1,10,2025-08-28T07:16:51.000Z,,,,,,,,,
"8/28/2025, 3:19:51 AM",3.662,70.9,97.1,10,2025-08-28T07:19:51.000Z,,,,,,,,,
"8/28/2025, 3:22:51 AM",3.663,70.9,97.1,10,2025-08-28T07:22:51.000Z,,,,,,,,,
"8/28/2025, 3:25:51 AM",3.662,70.7,97.1,10,2025-08-28T07:25:51.000Z,,,,,,,,,
"8/28/2025, 3:28:51 AM",3.663,70.7,97.1,10,2025-08-28T07:28:51.000Z,,,,,,,,,
"8/28/2025, 3:31:51 AM",3.662,70.7,97.1,10,2025-08-28T07:31:51.000Z,,,,,,,,,
"8/28/2025, 3:34:51 AM",3.663,70.7,97.1,10,2025-08-28T07:34:51.000Z,,,,,,,,,
"8/28/2025, 3:37:51 AM",3.662,70.7,97.1,10,2025-08-28T07:37:51.000Z,,,,,,,,,
"8/28/2025, 3:40:51 AM",3.662,70.7,97.1,10,2025-08-28T07:40:51.000Z,,,,,,,,,
"8/28/2025, 3:43:51 AM",3.662,70.7,97.2,10,2025-08-28T07:43:51.000Z,,,,,,,,,
"8/28/2025, 3:46:51 AM",3.662,70.7,97.2,10,2025-08-28T07:46:51.000Z,,,,,,,,,
"8/28/2025, 3:49:51 AM",3.662,70.7,97.2,10,2025-08-28T07:49:51.000Z,,,,,,,,,
"8/28/2025, 3:52:51 AM",3.662,70.5,97.2,10,2025-08-28T07:52:51.000Z,,,,,,,,,
"8/28/2025, 3:55:51 AM",3.662,70.5,97.2,10,2025-08-28T07:55:51.000Z,,,,,,,,,
"8/28/2025, 3:58:51 AM",3.662,70.5,97.1,10,2025-08-28T07:58:51.000Z,,,,,,,,,
"8/28/2025, 4:01:51 AM",3.662,70.5,97.2,10,2025-08-28T08:01:51.000Z,,,,,,,,,
"8/28/2025, 4:04:51 AM",3.662,70.5,97.2,10,2025-08-28T08:04:51.000Z,,,,,,,,,
"8/28/2025, 4:07:51 AM",3.662,70.5,97.2,10,2025-08-28T08:07:51.000Z,,,,,,,,,
"8/28/2025, 4:10:51 AM",3.662,70.5,97.2,10,2025-08-28T08:10:51.000Z,,,,,,,,,
"8/28/2025, 4:13:51 AM",3.662,70.5,97.2,10,2025-08-28T08:13:51.000Z,,,,,,,,,
"8/28/2025, 4:16:51 AM",3.662,70.3,97.2,10,2025-08-28T08:16:51.000Z,,,,,,,,,
"8/28/2025, 4:19:51 AM",3.662,70.3,97.2,9,2025-08-28T08:19:51.000Z,,,,,,,,,
"8/28/2025, 4:22:51 AM",3.662,70.3,97.2,9,2025-08-28T08:22:51.000Z,,,,,,,,,
"8/28/2025, 4:25:51 AM",3.662,70.3,97.2,9,2025-08-28T08:25:51.000Z,,,,,,,,,
"8/28/2025, 4:28:51 AM",3.662,70.3,97.2,9,2025-08-28T08:28:51.000Z,,,,,,,,,
"8/28/2025, 4:31:51 AM",3.662,70.3,97.2,9,2025-08-28T08:31:51.000Z,,,,,,,,,
"8/28/2025, 4:34:51 AM",3.662,70.3,97.2,9,2025-08-28T08:34:51.000Z,,,,,,,,,
"8/28/2025, 4:37:51 AM",3.662,70.2,97.2,9,2025-08-28T08:37:51.000Z,,,,,,,,,
"8/28/2025, 4:40:51 AM",3.662,70.2,97.2,9,2025-08-28T08:40:51.000Z,,,,,,,,,
"8/28/2025, 4:43:51 AM",3.662,70.2,97.2,9,2025-08-28T08:43:51.000Z,,,,,,,,,
"8/28/2025, 4:46:51 AM",3.662,70.2,97.2,9,2025-08-28T08:46:51.000Z,,,,,,,,,
"8/28/2025, 4:49:51 AM",3.662,70.2,97.2,9,2025-08-28T08:49:51.000Z,,,,,,,,,
"8/28/2025, 4:52:51 AM",3.662,70.2,97.2,9,2025-08-28T08:52:51.000Z,,,,,,,,,
"8/28/2025, 4:55:51 AM",3.662,70.2,97.2,9,2025-08-28T08:55:51.000Z,,,,,,,,,
"8/28/2025, 4:58:51 AM",3.662,70,97.2,9,2025-08-28T08:58:51.000Z,,,,,,,,,
"8/28/2025, 5:01:51 AM",3.662,70,97.2,9,2025-08-28T09:01:51.000Z,,,,,,,,,
"8/28/2025, 5:04:51 AM",3.662,70,97.3,9,2025-08-28T09:04:51.000Z,,,,,,,,,
"8/28/2025, 5:07:51 AM",3.662,70,97.2,9,2025-08-28T09:07:51.000Z,,,,,,,,,
"8/28/2025, 5:10:51 AM",3.662,70,97.2,9,2025-08-28T09:10:51.000Z,,,,,,,,,
"8/28/2025, 5:13:51 AM",3.662,70,97.2,9,2025-08-28T09:13:51.000Z,,,,,,,,,
"8/28/2025, 5:16:51 AM",3.662,69.8,97.2,9,2025-08-28T09:16:51.000Z,,,,,,,,,
"8/28/2025, 5:19:51 AM",3.662,69.8,97.2,9,2025-08-28T09:19:51.000Z,,,,,,,,,
"8/28/2025, 5:22:51 AM",3.662,69.8,97.2,9,2025-08-28T09:22:51.000Z,,,,,,,,,
"8/28/2025, 5:25:51 AM",3.662,69.8,97.2,9,2025-08-28T09:25:51.000Z,,,,,,,,,
"8/28/2025, 5:28:51 AM",3.662,69.8,97.3,9,2025-08-28T09:28:51.000Z,,,,,,,,,
"8/28/2025, 5:31:51 AM",3.662,69.8,97.3,9,2025-08-28T09:31:51.000Z,,,,,,,,,
"8/28/2025, 5:34:51 AM",3.662,69.8,97.3,9,2025-08-28T09:34:51.000Z,,,,,,,,,
"8/28/2025, 5:37:51 AM",3.662,69.8,97.3,9,2025-08-28T09:37:51.000Z,,,,,,,,,
"8/28/2025, 5:40:51 AM",3.662,69.8,97.3,9,2025-08-28T09:40:51.000Z,,,,,,,,,
"8/28/2025, 5:43:51 AM",3.661,69.8,97.3,9,2025-08-28T09:43:51.000Z,,,,,,,,,
"8/28/2025, 5:46:51 AM",3.661,69.8,97.3,9,2025-08-28T09:46:51.000Z,,,,,,,,,
"8/28/2025, 5:49:51 AM",3.662,69.6,97.3,9,2025-08-28T09:49:51.000Z,,,,,,,,,
"8/28/2025, 5:52:51 AM",3.662,69.6,97.3,9,2025-08-28T09:52:51.000Z,,,,,,,,,
"8/28/2025, 5:55:51 AM",3.662,69.6,97.3,9,2025-08-28T09:55:51.000Z,,,,,,,,,
"8/28/2025, 5:58:51 AM",3.662,69.6,97.3,9,2025-08-28T09:58:51.000Z,,,,,,,,,
"8/28/2025, 6:01:51 AM",3.661,69.6,97.3,9,2025-08-28T10:01:51.000Z,,,,,,,,,
"8/28/2025, 6:04:51 AM",3.661,69.6,97.3,8,2025-08-28T10:04:51.000Z,,,,,,,,,
"8/28/2025, 6:07:51 AM",3.661,69.6,97.3,8,2025-08-28T10:07:51.000Z,,,,,,,,,
"8/28/2025, 6:10:51 AM",3.661,69.6,97.3,8,2025-08-28T10:10:51.000Z,,,,,,,,,
"8/28/2025, 6:13:51 AM",3.662,69.6,97.3,8,2025-08-28T10:13:51.000Z,,,,,,,,,
"8/28/2025, 6:16:51 AM",3.662,69.6,97.3,8,2025-08-28T10:16:51.000Z,,,,,,,,,
"8/28/2025, 6:19:51 AM",3.662,69.4,97.3,8,2025-08-28T10:19:51.000Z,,,,,,,,,
"8/28/2025, 6:22:51 AM",3.662,69.4,97.4,8,2025-08-28T10:22:51.000Z,,,,,,,,,
"8/28/2025, 6:25:51 AM",3.662,69.4,97.4,8,2025-08-28T10:25:51.000Z,,,,,,,,,
"8/28/2025, 6:28:51 AM",3.662,69.4,97.4,8,2025-08-28T10:28:51.000Z,,,,,,,,,
"8/28/2025, 6:31:51 AM",3.661,69.4,97.4,8,2025-08-28T10:31:51.000Z,,,,,,,,,
"8/28/2025, 6:34:51 AM",3.662,69.4,97.4,8,2025-08-28T10:34:51.000Z,,,,,,,,,
"8/28/2025, 6:37:51 AM",3.662,69.4,97.4,8,2025-08-28T10:37:51.000Z,,,,,,,,,
"8/28/2025, 6:40:51 AM",3.661,69.4,97.4,8,2025-08-28T10:40:51.000Z,,,,,,,,,
"8/28/2025, 6:43:51 AM",3.662,69.4,97.4,8,2025-08-28T10:43:51.000Z,,,,,,,,,
"8/28/2025, 6:46:51 AM",3.661,69.4,97.4,8,2025-08-28T10:46:51.000Z,,,,,,,,,
"8/28/2025, 6:49:51 AM",3.662,69.4,97.4,8,2025-08-28T10:49:51.000Z,,,,,,,,,
"8/28/2025, 6:52:51 AM",3.661,69.4,97.4,8,2025-08-28T10:52:51.000Z,,,,,,,,,
"8/28/2025, 6:55:51 AM",3.661,69.4,97.4,8,2025-08-28T10:55:51.000Z,,,,,,,,,
"8/28/2025, 6:58:51 AM",3.661,69.4,97.4,8,2025-08-28T10:58:51.000Z,,,,,,,,,
"8/28/2025, 7:01:51 AM",3.661,69.4,97.4,9,2025-08-28T11:01:51.000Z,,,,,,,,,
"8/28/2025, 7:04:51 AM",3.661,69.4,97.4,9,2025-08-28T11:04:51.000Z,,,,,,,,,
"8/28/2025, 7:07:51 AM",3.661,69.4,97.5,9,2025-08-28T11:07:51.000Z,,,,,,,,,
